file,num_qubits,num_gates,num_cx,num_measure,num_u1,num_u2,num_u3,depth
instructions_T18_idx096_x0_0_x4_1_x5_1.qasm,2197,138075,66706,330,64906,4134,1999,15090
instructions_T18_idx097_x0_0_x9_1.qasm,688,40413,19497,110,18951,1236,619,4792
instructions_T20_idx001_x0_20.qasm,368,30756,14720,16,14377,1200,443,2533
instructions_T20_idx002_x0_18_x1_1.qasm,408,34413,16539,22,16157,1228,467,4046
instructions_T20_idx003_x0_16_x1_2.qasm,392,34006,16394,22,16028,1140,422,5334
instructions_T20_idx004_x0_16_x2_1.qasm,440,35447,17050,33,16644,1230,490,4157
instructions_T20_idx005_x0_14_x1_3.qasm,376,33599,16249,22,15899,1052,377,6623
instructions_T20_idx006_x0_14_x1_1_x2_1.qasm,636,50105,24207,66,23633,1548,651,6188
instructions_T20_idx007_x0_14_x3_1.qasm,474,36510,17574,44,17143,1236,513,4269
instructions_T20_idx008_x0_12_x1_4.qasm,360,33192,16104,22,15770,964,332,7912
instructions_T20_idx009_x0_12_x1_2_x2_1.qasm,620,49698,24062,66,23504,1460,606,7477
instructions_T20_idx010_x0_12_x1_1_x3_1.qasm,740,55358,26749,88,26090,1688,743,6323
instructions_T20_idx011_x0_12_x2_2.qasm,393,31980,15439,33,15085,1024,399,5161
instructions_T20_idx012_x0_12_x4_1.qasm,510,37600,18109,55,17654,1246,536,4384
instructions_T20_idx013_x0_10_x1_5.qasm,344,32785,15959,22,15641,876,287,9201
instructions_T20_idx014_x0_10_x1_3_x2_1.qasm,604,49291,23917,66,23375,1372,561,8766
instructions_T20_idx015_x0_10_x1_2_x3_1.qasm,724,54951,26604,88,25961,1600,698,7612
instructions_T20_idx016_x0_10_x1_1_x2_2.qasm,608,49347,23941,66,23399,1380,561,7202
instructions_T20_idx017_x0_10_x1_1_x4_1.qasm,848,60670,29317,110,28572,1836,835,6459
instructions_T20_idx018_x0_10_x2_1_x3_1.qasm,1000,71681,34660,132,33788,2128,973,8047
instructions_T20_idx019_x0_10_x5_1.qasm,548,38719,18657,66,18177,1260,559,4500
instructions_T20_idx020_x0_8_x1_6.qasm,328,32378,15814,22,15512,788,242,10490
instructions_T20_idx021_x0_8_x1_4_x2_1.qasm,588,48884,23772,66,23246,1284,516,10055
instructions_T20_idx022_x0_8_x1_3_x3_1.qasm,708,54544,26459,88,25832,1512,653,8901
instructions_T20_idx023_x0_8_x1_2_x2_2.qasm,592,48940,23796,66,23270,1292,516,8491
instructions_T20_idx024_x0_8_x1_2_x4_1.qasm,832,60263,29172,110,28443,1748,790,7748
instructions_T20_idx025_x0_8_x1_1_x2_1_x3_1.qasm,1894,132381,64095,264,62479,3788,1755,10290
instructions_T20_idx026_x0_8_x1_1_x5_1.qasm,960,66039,31909,132,31079,1992,927,6595
instructions_T20_idx027_x0_8_x2_3.qasm,346,28513,13828,33,13526,818,308,6165
instructions_T20_idx028_x0_8_x2_1_x4_1.qasm,1182,81242,39272,165,38253,2418,1134,8517
instructions_T20_idx029_x0_8_x3_2.qasm,396,29983,14497,44,14154,912,376,5035
instructions_T20_idx030_x0_8_x6_1.qasm,588,39866,19217,77,18712,1278,582,4616
instructions_T20_idx031_x0_6_x1_7.qasm,312,31971,15669,22,15383,700,197,11779
instructions_T20_idx032_x0_6_x1_5_x2_1.qasm,572,48477,23627,66,23117,1196,471,11344
instructions_T20_idx033_x0_6_x1_4_x3_1.qasm,692,54137,26314,88,25703,1424,608,10190
instructions_T20_idx034_x0_6_x1_3_x2_2.qasm,576,48533,23651,66,23141,1204,471,9780
instructions_T20_idx035_x0_6_x1_3_x4_1.qasm,816,59856,29027,110,28314,1660,745,9037
instructions_T20_idx036_x0_6_x1_2_x2_1_x3_1.qasm,1878,131974,63950,264,62350,3700,1710,11579
instructions_T20_idx037_x0_6_x1_2_x5_1.qasm,944,65632,31764,132,30950,1904,882,7884
instructions_T20_idx038_x0_6_x1_1_x2_3.qasm,580,48589,23675,66,23165,1212,471,8216
instructions_T20_idx039_x0_6_x1_1_x2_1_x4_1.qasm,2302,154750,74869,330,72916,4512,2123,10822
instructions_T20_idx040_x0_6_x1_1_x3_2.qasm,682,51553,25023,88,24431,1404,607,7099
instructions_T20_idx041_x0_6_x1_1_x6_1.qasm,1076,71465,34527,154,33609,2156,1019,6732
instructions_T20_idx042_x0_6_x2_2_x3_1.qasm,953,68214,33049,132,32229,1922,882,7571
instructions_T20_idx043_x0_6_x2_1_x5_1.qasm,1370,90892,43923,198,42756,2720,1295,8989
instructions_T20_idx044_x0_6_x3_1_x4_1.qasm,1527,101970,49296,220,47999,3022,1433,11291
instructions_T20_idx045_x0_6_x7_1.qasm,630,41042,19790,88,19259,1300,605,4733
instructions_T20_idx046_x0_4_x1_8.qasm,296,31564,15524,22,15254,612,152,13068
instructions_T20_idx047_x0_4_x1_6_x2_1.qasm,556,48070,23482,66,22988,1108,426,12633
instructions_T20_idx048_x0_4_x1_5_x3_1.qasm,676,53730,26169,88,25574,1336,563,11479
instructions_T20_idx049_x0_4_x1_4_x2_2.qasm,560,48126,23506,66,23012,1116,426,11069
instructions_T20_idx050_x0_4_x1_4_x4_1.qasm,800,59449,28882,110,28185,1572,700,10326
instructions_T20_idx051_x0_4_x1_3_x2_1_x3_1.qasm,1862,131567,63805,264,62221,3612,1665,12868
instructions_T20_idx052_x0_4_x1_3_x5_1.qasm,928,65225,31619,132,30821,1816,837,9173
instructions_T20_idx053_x0_4_x1_2_x2_3.qasm,564,48182,23530,66,23036,1124,426,9505
instructions_T20_idx054_x0_4_x1_2_x2_1_x4_1.qasm,2286,154343,74724,330,72787,4424,2078,12111
instructions_T20_idx055_x0_4_x1_2_x3_2.qasm,666,51146,24878,88,24302,1316,562,8388
instructions_T20_idx056_x0_4_x1_2_x6_1.qasm,1060,71058,34382,154,33480,2068,974,8021
instructions_T20_idx057_x0_4_x1_1_x2_2_x3_1.qasm,1866,131623,63829,264,62245,3620,1665,9824
instructions_T20_idx058_x0_4_x1_1_x2_1_x5_1.qasm,2722,177281,85703,396,83431,5260,2491,11358
instructions_T20_idx059_x0_4_x1_1_x3_1_x4_1.qasm,3046,199582,96513,440,93978,5884,2767,13714
instructions_T20_idx060_x0_4_x1_1_x7_1.qasm,1196,76943,37165,176,36163,2328,1111,6871
instructions_T20_idx061_x0_4_x2_4.qasm,299,25046,12217,33,11967,612,217,7169
instructions_T20_idx062_x0_4_x2_2_x4_1.qasm,1135,77775,37661,165,36694,2212,1043,8041
instructions_T20_idx063_x0_4_x2_1_x3_2.qasm,963,70613,34291,132,33466,1886,838,8813
instructions_T20_idx064_x0_4_x2_1_x6_1.qasm,1564,100618,48604,231,47293,3034,1456,9465
instructions_T20_idx065_x0_4_x3_1_x5_1.qasm,1793,115920,56008,264,54511,3474,1663,12124
instructions_T20_idx066_x0_4_x4_2.qasm,401,28012,13566,55,13234,804,353,4912
instructions_T20_idx067_x0_4_x8_1.qasm,674,42243,20373,99,19817,1326,628,4852
instructions_T20_idx068_x0_2_x1_9.qasm,280,31157,15379,22,15125,524,107,14357
instructions_T20_idx069_x0_2_x1_7_x2_1.qasm,540,47663,23337,66,22859,1020,381,13922
instructions_T20_idx070_x0_2_x1_6_x3_1.qasm,660,53323,26024,88,25445,1248,518,12768
instructions_T20_idx071_x0_2_x1_5_x2_2.qasm,544,47719,23361,66,22883,1028,381,12358
instructions_T20_idx072_x0_2_x1_5_x4_1.qasm,784,59042,28737,110,28056,1484,655,11615
instructions_T20_idx073_x0_2_x1_4_x2_1_x3_1.qasm,1846,131160,63660,264,62092,3524,1620,14157
instructions_T20_idx074_x0_2_x1_4_x5_1.qasm,912,64818,31474,132,30692,1728,792,10462
instructions_T20_idx075_x0_2_x1_3_x2_3.qasm,548,47775,23385,66,22907,1036,381,10794
instructions_T20_idx076_x0_2_x1_3_x2_1_x4_1.qasm,2270,153936,74579,330,72658,4336,2033,13400
instructions_T20_idx077_x0_2_x1_3_x3_2.qasm,650,50739,24733,88,24173,1228,517,9677
instructions_T20_idx078_x0_2_x1_3_x6_1.qasm,1044,70651,34237,154,33351,1980,929,9310
instructions_T20_idx079_x0_2_x1_2_x2_2_x3_1.qasm,1850,131216,63684,264,62116,3532,1620,11113
instructions_T20_idx080_x0_2_x1_2_x2_1_x5_1.qasm,2706,176874,85558,396,83302,5172,2446,12647
instructions_T20_idx081_x0_2_x1_2_x3_1_x4_1.qasm,3030,199175,96368,440,93849,5796,2722,15003
instructions_T20_idx082_x0_2_x1_2_x7_1.qasm,1180,76536,37020,176,36034,2240,1066,8160
instructions_T20_idx083_x0_2_x1_1_x2_4.qasm,552,47830,23409,66,22930,1044,381,9230
instructions_T20_idx084_x0_2_x1_1_x2_2_x4_1.qasm,2274,153993,74603,330,72683,4344,2033,10356
instructions_T20_idx085_x0_2_x1_1_x2_1_x3_2.qasm,1922,139553,67809,264,66181,3676,1623,11086
instructions_T20_idx086_x0_2_x1_1_x2_1_x6_1.qasm,3154,199981,96615,462,94013,6032,2859,11896
instructions_T20_idx087_x0_2_x1_1_x3_1_x5_1.qasm,3626,230786,111513,528,108532,6940,3273,14630
instructions_T20_idx088_x0_2_x1_1_x4_2.qasm,760,53820,26131,110,25490,1436,653,6997
instructions_T20_idx089_x0_2_x1_1_x8_1.qasm,1320,82477,39829,198,38739,2508,1203,7011
instructions_T20_idx090_x0_2_x2_3_x3_1.qasm,906,64747,31438,132,30670,1716,791,7918
instructions_T20_idx091_x0_2_x2_2_x5_1.qasm,1323,87425,42312,198,41197,2514,1204,8513
instructions_T20_idx092_x0_2_x2_1_x3_1_x4_1.qasm,4595,295173,142682,660,138924,8806,4101,23085
instructions_T20_idx093_x0_2_x2_1_x7_1.qasm,1764,110431,53324,264,51866,3360,1617,9943
instructions_T20_idx094_x0_2_x3_3.qasm,318,23456,11420,44,11165,588,239,5801
instructions_T20_idx095_x0_2_x3_1_x6_1.qasm,2067,129982,62772,308,61067,3942,1893,12960
instructions_T20_idx096_x0_2_x4_1_x5_1.qasm,2229,141137,68178,330,66344,4254,2031,15270
instructions_T20_idx097_x0_2_x9_1.qasm,720,43475,20969,110,20389,1356,651,4972
instructions_T20_idx098_x0_0_x1_10.qasm,264,30762,15234,22,14994,436,76,15704
instructions_T20_idx099_x0_0_x1_8_x2_1.qasm,524,47268,23192,66,22728,932,350,15269
instructions_T20_idx100_x0_0_x1_7_x3_1.qasm,644,52928,25879,88,25314,1160,487,14115
instructions_T20_idx101_x0_0_x1_6_x2_2.qasm,528,47324,23216,66,22752,940,350,13705
instructions_T20_idx102_x0_0_x1_6_x4_1.qasm,768,58647,28592,110,27925,1396,624,12962
instructions_T20_idx103_x0_0_x1_5_x2_1_x3_1.qasm,1830,130765,63515,264,61961,3436,1589,15504
instructions_T20_idx104_x0_0_x1_5_x5_1.qasm,896,64423,31329,132,30561,1640,761,11809
instructions_T20_idx105_x0_0_x1_4_x2_3.qasm,532,47380,23240,66,22776,948,350,12141
instructions_T20_idx106_x0_0_x1_4_x2_1_x4_1.qasm,2254,153541,74434,330,72527,4248,2002,14747
instructions_T20_idx107_x0_0_x1_4_x3_2.qasm,634,50344,24588,88,24042,1140,486,11024
instructions_T20_idx108_x0_0_x1_4_x6_1.qasm,1028,70256,34092,154,33220,1892,898,10657
instructions_T20_idx109_x0_0_x1_3_x2_2_x3_1.qasm,1834,130821,63539,264,61985,3444,1589,12460
instructions_T20_idx110_x0_0_x1_3_x2_1_x5_1.qasm,2690,176479,85413,396,83171,5084,2415,13994
instructions_T20_idx111_x0_0_x1_3_x3_1_x4_1.qasm,3014,198780,96223,440,93718,5708,2691,16350
instructions_T20_idx112_x0_0_x1_3_x7_1.qasm,1164,76141,36875,176,35903,2152,1035,9507
instructions_T20_idx113_x0_0_x1_2_x2_4.qasm,536,47435,23264,66,22799,956,350,10577
instructions_T20_idx114_x0_0_x1_2_x2_2_x4_1.qasm,2258,153598,74458,330,72552,4256,2002,11703
instructions_T20_idx115_x0_0_x1_2_x2_1_x3_2.qasm,1906,139158,67664,264,66050,3588,1592,12433
instructions_T20_idx116_x0_0_x1_2_x2_1_x6_1.qasm,3138,199586,96470,462,93882,5944,2828,13243
instructions_T20_idx117_x0_0_x1_2_x3_1_x5_1.qasm,3610,230391,111368,528,108401,6852,3242,15977
instructions_T20_idx118_x0_0_x1_2_x4_2.qasm,744,53425,25986,110,25359,1348,622,8344
instructions_T20_idx119_x0_0_x1_2_x8_1.qasm,1304,82082,39684,198,38608,2420,1172,8358
instructions_T20_idx120_x0_0_x1_1_x2_3_x3_1.qasm,1838,130877,63563,264,62009,3452,1589,10238
instructions_T20_idx121_x0_0_x1_1_x2_2_x5_1.qasm,2694,176535,85437,396,83195,5092,2415,10950
instructions_T20_idx122_x0_0_x1_1_x2_1_x3_1_x4_1.qasm,9428,594697,287323,1320,279789,18056,8209,26484
instructions_T20_idx123_x0_0_x1_1_x2_1_x7_1.qasm,3598,222861,107599,528,104665,6828,3241,12492
instructions_T20_idx124_x0_0_x1_1_x3_3.qasm,624,47762,23297,88,22772,1120,485,7933
instructions_T20_idx125_x0_0_x1_1_x3_1_x6_1.qasm,4222,262220,126609,616,123174,8028,3793,15604
instructions_T20_idx126_x0_0_x1_1_x4_1_x5_1.qasm,4556,284663,137475,660,133787,8672,4069,17969
instructions_T20_idx127_x0_0_x1_1_x9_1.qasm,1448,88083,42517,220,41341,2696,1309,7209
instructions_T20_idx128_x0_0_x2_5.qasm,252,21590,10606,33,10405,406,140,8231
instructions_T20_idx129_x0_0_x2_3_x4_1.qasm,1088,74319,36050,165,35132,2006,966,8092
instructions_T20_idx130_x0_0_x2_2_x3_2.qasm,916,67157,32680,132,31904,1680,761,8395
instructions_T20_idx131_x0_0_x2_2_x6_1.qasm,1517,97162,46993,231,45731,2828,1379,9047
instructions_T20_idx132_x0_0_x2_1_x3_1_x5_1.qasm,5497,343751,166014,792,161566,10482,4897,25053
instructions_T20_idx133_x0_0_x2_1_x4_2.qasm,1116,77154,37449,165,36511,2062,967,9103
instructions_T20_idx134_x0_0_x2_1_x8_1.qasm,1970,120336,58080,297,56469,3698,1792,10479
instructions_T20_idx135_x0_0_x3_2_x4_1.qasm,1449,95456,46219,220,45009,2698,1310,10635
instructions_T20_idx136_x0_0_x3_1_x7_1.qasm,2349,144168,69584,352,67669,4426,2137,13854
instructions_T20_idx137_x0_0_x4_1_x6_1.qasm,2585,159572,77034,385,74929,4880,2344,16522
instructions_T20_idx138_x0_0_x5_2.qasm,408,26084,12648,66,12326,700,344,4848
instructions_T20_idx139_x0_0_x10_1.qasm,768,44746,21577,121,20970,1390,688,5150
instructions_T22_idx001_x0_22.qasm,400,33830,16192,16,15813,1320,489,2771
instructions_T22_idx002_x0_20_x1_1.qasm,440,37487,18011,22,17593,1348,513,4284
instructions_T22_idx003_x0_18_x1_2.qasm,424,37080,17866,22,17464,1260,468,5572
instructions_T22_idx004_x0_18_x2_1.qasm,472,38521,18522,33,18080,1350,536,4395
instructions_T22_idx005_x0_16_x1_3.qasm,408,36673,17721,22,17335,1172,423,6861
instructions_T22_idx006_x0_16_x1_1_x2_1.qasm,668,53179,25679,66,25069,1668,697,6426
instructions_T22_idx007_x0_16_x3_1.qasm,506,39584,19046,44,18579,1356,559,4507
instructions_T22_idx008_x0_14_x1_4.qasm,392,36266,17576,22,17206,1084,378,8150
instructions_T22_idx009_x0_14_x1_2_x2_1.qasm,652,52772,25534,66,24940,1580,652,7715
instructions_T22_idx010_x0_14_x1_1_x3_1.qasm,772,58432,28221,88,27526,1808,789,6561
instructions_T22_idx011_x0_14_x2_2.qasm,425,35054,16911,33,16521,1144,445,5399
instructions_T22_idx012_x0_14_x4_1.qasm,542,40674,19581,55,19090,1366,582,4622
instructions_T22_idx013_x0_12_x1_5.qasm,376,35859,17431,22,17077,996,333,9439
instructions_T22_idx014_x0_12_x1_3_x2_1.qasm,636,52365,25389,66,24811,1492,607,9004
instructions_T22_idx015_x0_12_x1_2_x3_1.qasm,756,58025,28076,88,27397,1720,744,7850
instructions_T22_idx016_x0_12_x1_1_x2_2.qasm,640,52421,25413,66,24835,1500,607,7440
instructions_T22_idx017_x0_12_x1_1_x4_1.qasm,880,63744,30789,110,30008,1956,881,6697
instructions_T22_idx018_x0_12_x2_1_x3_1.qasm,1032,74755,36132,132,35224,2248,1019,8285
instructions_T22_idx019_x0_12_x5_1.qasm,580,41793,20129,66,19613,1380,605,4738
instructions_T22_idx020_x0_10_x1_6.qasm,360,35452,17286,22,16948,908,288,10728
instructions_T22_idx021_x0_10_x1_4_x2_1.qasm,620,51958,25244,66,24682,1404,562,10293
instructions_T22_idx022_x0_10_x1_3_x3_1.qasm,740,57618,27931,88,27268,1632,699,9139
instructions_T22_idx023_x0_10_x1_2_x2_2.qasm,624,52014,25268,66,24706,1412,562,8729
instructions_T22_idx024_x0_10_x1_2_x4_1.qasm,864,63337,30644,110,29879,1868,836,7986
instructions_T22_idx025_x0_10_x1_1_x2_1_x3_1.qasm,1926,135455,65567,264,63915,3908,1801,10528
instructions_T22_idx026_x0_10_x1_1_x5_1.qasm,992,69113,33381,132,32515,2112,973,6833
instructions_T22_idx027_x0_10_x2_3.qasm,378,31587,15300,33,14962,938,354,6403
instructions_T22_idx028_x0_10_x2_1_x4_1.qasm,1214,84316,40744,165,39689,2538,1180,8755
instructions_T22_idx029_x0_10_x3_2.qasm,428,33057,15969,44,15590,1032,422,5273
instructions_T22_idx030_x0_10_x6_1.qasm,620,42940,20689,77,20148,1398,628,4854
instructions_T22_idx031_x0_8_x1_7.qasm,344,35045,17141,22,16819,820,243,12017
instructions_T22_idx032_x0_8_x1_5_x2_1.qasm,604,51551,25099,66,24553,1316,517,11582
instructions_T22_idx033_x0_8_x1_4_x3_1.qasm,724,57211,27786,88,27139,1544,654,10428
instructions_T22_idx034_x0_8_x1_3_x2_2.qasm,608,51607,25123,66,24577,1324,517,10018
instructions_T22_idx035_x0_8_x1_3_x4_1.qasm,848,62930,30499,110,29750,1780,791,9275
instructions_T22_idx036_x0_8_x1_2_x2_1_x3_1.qasm,1910,135048,65422,264,63786,3820,1756,11817
instructions_T22_idx037_x0_8_x1_2_x5_1.qasm,976,68706,33236,132,32386,2024,928,8122
instructions_T22_idx038_x0_8_x1_1_x2_3.qasm,612,51663,25147,66,24601,1332,517,8454
instructions_T22_idx039_x0_8_x1_1_x2_1_x4_1.qasm,2334,157824,76341,330,74352,4632,2169,11060
instructions_T22_idx040_x0_8_x1_1_x3_2.qasm,714,54627,26495,88,25867,1524,653,7337
instructions_T22_idx041_x0_8_x1_1_x6_1.qasm,1108,74539,35999,154,35045,2276,1065,6970
instructions_T22_idx042_x0_8_x2_2_x3_1.qasm,985,71288,34521,132,33665,2042,928,7809
instructions_T22_idx043_x0_8_x2_1_x5_1.qasm,1402,93966,45395,198,44192,2840,1341,9227
instructions_T22_idx044_x0_8_x3_1_x4_1.qasm,1559,105044,50768,220,49435,3142,1479,11529
instructions_T22_idx045_x0_8_x7_1.qasm,662,44116,21262,88,20695,1420,651,4971
instructions_T22_idx046_x0_6_x1_8.qasm,328,34638,16996,22,16690,732,198,13306
instructions_T22_idx047_x0_6_x1_6_x2_1.qasm,588,51144,24954,66,24424,1228,472,12871
instructions_T22_idx048_x0_6_x1_5_x3_1.qasm,708,56804,27641,88,27010,1456,609,11717
instructions_T22_idx049_x0_6_x1_4_x2_2.qasm,592,51200,24978,66,24448,1236,472,11307
instructions_T22_idx050_x0_6_x1_4_x4_1.qasm,832,62523,30354,110,29621,1692,746,10564
instructions_T22_idx051_x0_6_x1_3_x2_1_x3_1.qasm,1894,134641,65277,264,63657,3732,1711,13106
instructions_T22_idx052_x0_6_x1_3_x5_1.qasm,960,68299,33091,132,32257,1936,883,9411
instructions_T22_idx053_x0_6_x1_2_x2_3.qasm,596,51256,25002,66,24472,1244,472,9743
instructions_T22_idx054_x0_6_x1_2_x2_1_x4_1.qasm,2318,157417,76196,330,74223,4544,2124,12349
instructions_T22_idx055_x0_6_x1_2_x3_2.qasm,698,54220,26350,88,25738,1436,608,8626
instructions_T22_idx056_x0_6_x1_2_x6_1.qasm,1092,74132,35854,154,34916,2188,1020,8259
instructions_T22_idx057_x0_6_x1_1_x2_2_x3_1.qasm,1898,134697,65301,264,63681,3740,1711,10062
instructions_T22_idx058_x0_6_x1_1_x2_1_x5_1.qasm,2754,180355,87175,396,84867,5380,2537,11596
instructions_T22_idx059_x0_6_x1_1_x3_1_x4_1.qasm,3078,202656,97985,440,95414,6004,2813,13952
instructions_T22_idx060_x0_6_x1_1_x7_1.qasm,1228,80017,38637,176,37599,2448,1157,7109
instructions_T22_idx061_x0_6_x2_4.qasm,331,28120,13689,33,13403,732,263,7407
instructions_T22_idx062_x0_6_x2_2_x4_1.qasm,1167,80849,39133,165,38130,2332,1089,8279
instructions_T22_idx063_x0_6_x2_1_x3_2.qasm,995,73687,35763,132,34902,2006,884,9051
instructions_T22_idx064_x0_6_x2_1_x6_1.qasm,1596,103692,50076,231,48729,3154,1502,9703
instructions_T22_idx065_x0_6_x3_1_x5_1.qasm,1825,118994,57480,264,55947,3594,1709,12362
instructions_T22_idx066_x0_6_x4_2.qasm,433,31086,15038,55,14670,924,399,5150
instructions_T22_idx067_x0_6_x8_1.qasm,706,45317,21845,99,21253,1446,674,5090
instructions_T22_idx068_x0_4_x1_9.qasm,312,34231,16851,22,16561,644,153,14595
instructions_T22_idx069_x0_4_x1_7_x2_1.qasm,572,50737,24809,66,24295,1140,427,14160
instructions_T22_idx070_x0_4_x1_6_x3_1.qasm,692,56397,27496,88,26881,1368,564,13006
instructions_T22_idx071_x0_4_x1_5_x2_2.qasm,576,50793,24833,66,24319,1148,427,12596
instructions_T22_idx072_x0_4_x1_5_x4_1.qasm,816,62116,30209,110,29492,1604,701,11853
instructions_T22_idx073_x0_4_x1_4_x2_1_x3_1.qasm,1878,134234,65132,264,63528,3644,1666,14395
instructions_T22_idx074_x0_4_x1_4_x5_1.qasm,944,67892,32946,132,32128,1848,838,10700
instructions_T22_idx075_x0_4_x1_3_x2_3.qasm,580,50849,24857,66,24343,1156,427,11032
instructions_T22_idx076_x0_4_x1_3_x2_1_x4_1.qasm,2302,157010,76051,330,74094,4456,2079,13638
instructions_T22_idx077_x0_4_x1_3_x3_2.qasm,682,53813,26205,88,25609,1348,563,9915
instructions_T22_idx078_x0_4_x1_3_x6_1.qasm,1076,73725,35709,154,34787,2100,975,9548
instructions_T22_idx079_x0_4_x1_2_x2_2_x3_1.qasm,1882,134290,65156,264,63552,3652,1666,11351
instructions_T22_idx080_x0_4_x1_2_x2_1_x5_1.qasm,2738,179948,87030,396,84738,5292,2492,12885
instructions_T22_idx081_x0_4_x1_2_x3_1_x4_1.qasm,3062,202249,97840,440,95285,5916,2768,15241
instructions_T22_idx082_x0_4_x1_2_x7_1.qasm,1212,79610,38492,176,37470,2360,1112,8398
instructions_T22_idx083_x0_4_x1_1_x2_4.qasm,584,50904,24881,66,24366,1164,427,9468
instructions_T22_idx084_x0_4_x1_1_x2_2_x4_1.qasm,2306,157067,76075,330,74119,4464,2079,10594
instructions_T22_idx085_x0_4_x1_1_x2_1_x3_2.qasm,1954,142627,69281,264,67617,3796,1669,11324
instructions_T22_idx086_x0_4_x1_1_x2_1_x6_1.qasm,3186,203055,98087,462,95449,6152,2905,12134
instructions_T22_idx087_x0_4_x1_1_x3_1_x5_1.qasm,3658,233860,112985,528,109968,7060,3319,14868
instructions_T22_idx088_x0_4_x1_1_x4_2.qasm,792,56894,27603,110,26926,1556,699,7235
instructions_T22_idx089_x0_4_x1_1_x8_1.qasm,1352,85551,41301,198,40175,2628,1249,7249
instructions_T22_idx090_x0_4_x2_3_x3_1.qasm,938,67821,32910,132,32106,1836,837,8156
instructions_T22_idx091_x0_4_x2_2_x5_1.qasm,1355,90499,43784,198,42633,2634,1250,8751
instructions_T22_idx092_x0_4_x2_1_x3_1_x4_1.qasm,4627,298247,144154,660,140360,8926,4147,23323
instructions_T22_idx093_x0_4_x2_1_x7_1.qasm,1796,113505,54796,264,53302,3480,1663,10181
instructions_T22_idx094_x0_4_x3_3.qasm,350,26530,12892,44,12601,708,285,6039
instructions_T22_idx095_x0_4_x3_1_x6_1.qasm,2099,133056,64244,308,62503,4062,1939,13198
instructions_T22_idx096_x0_4_x4_1_x5_1.qasm,2261,144211,69650,330,67780,4374,2077,15508
instructions_T22_idx097_x0_4_x9_1.qasm,752,46549,22441,110,21825,1476,697,5210
instructions_T22_idx098_x0_2_x1_10.qasm,296,33824,16706,22,16432,556,108,15884
instructions_T22_idx099_x0_2_x1_8_x2_1.qasm,556,50330,24664,66,24166,1052,382,15449
instructions_T22_idx100_x0_2_x1_7_x3_1.qasm,676,55990,27351,88,26752,1280,519,14295
instructions_T22_idx101_x0_2_x1_6_x2_2.qasm,560,50386,24688,66,24190,1060,382,13885
instructions_T22_idx102_x0_2_x1_6_x4_1.qasm,800,61709,30064,110,29363,1516,656,13142
instructions_T22_idx103_x0_2_x1_5_x2_1_x3_1.qasm,1862,133827,64987,264,63399,3556,1621,15684
instructions_T22_idx104_x0_2_x1_5_x5_1.qasm,928,67485,32801,132,31999,1760,793,11989
instructions_T22_idx105_x0_2_x1_4_x2_3.qasm,564,50442,24712,66,24214,1068,382,12321
instructions_T22_idx106_x0_2_x1_4_x2_1_x4_1.qasm,2286,156603,75906,330,73965,4368,2034,14927
instructions_T22_idx107_x0_2_x1_4_x3_2.qasm,666,53406,26060,88,25480,1260,518,11204
instructions_T22_idx108_x0_2_x1_4_x6_1.qasm,1060,73318,35564,154,34658,2012,930,10837
instructions_T22_idx109_x0_2_x1_3_x2_2_x3_1.qasm,1866,133883,65011,264,63423,3564,1621,12640
instructions_T22_idx110_x0_2_x1_3_x2_1_x5_1.qasm,2722,179541,86885,396,84609,5204,2447,14174
